Category,City,Country/Region,Customer Name,Order Date,Order ID,Postal Code,Region,Segment,Ship Date,Ship Mode,State,Sub-Category,Year Label,Days to Ship,Discount,Profit,Quantity,Sales
Technology,Dublin,United States,Dorothy Badders,9/8/2022,CA-2022-158036,43017,East,Corporate,9/14/2022,Standard Class,Ohio,Accessories,2022,6,0.2,1.7055,1,9.096
Technology,Philadelphia,United States,Katherine Nockton,3/5/2020,CA-2020-109001,19120,East,Corporate,3/9/2020,Standard Class,Pennsylvania,Accessories,2020,4,0.2,-1.289,1,10.312
Technology,Columbus,United States,Sylvia Foulston,11/12/2022,CA-2022-122644,43229,East,Corporate,11/17/2022,Standard Class,Ohio,Accessories,2022,5,0.2,3.0134,2,18.544
Technology,Toledo,United States,Cindy Schnelling,1/12/2020,CA-2020-128608,43615,East,Corporate,1/17/2020,Standard Class,Ohio,Accessories,2020,5,0.2,2.2066,2,10.384
Technology,Philadelphia,United States,Vivek Grady,8/26/2021,CA-2021-132094,19140,East,Corporate,9/2/2021,Standard Class,Pennsylvania,Accessories,2021,7,0.2,13.1956,2,47.984
Technology,Hempstead,United States,Dave Poirier,12/6/2021,CA-2021-162390,11550,East,Corporate,12/12/2021,Standard Class,New York,Copiers,2021,6,0.2,89.997,2,479.984
Technology,Newark,United States,Denise Monton,11/7/2021,CA-2021-144554,43055,East,Corporate,11/12/2021,Standard Class,Ohio,Accessories,2021,5,0.2,22.4955,3,119.976
Technology,Philadelphia,United States,Nicole Hansen,3/2/2019,CA-2019-111157,19120,East,Corporate,3/6/2019,Standard Class,Pennsylvania,Accessories,2019,4,0.2,32.13,3,151.2
Technology,Philadelphia,United States,Stefania Perrino,9/9/2022,US-2022-118087,19134,East,Corporate,9/13/2022,Standard Class,Pennsylvania,Accessories,2022,4,0.2,28.764,3,95.88
Technology,Philadelphia,United States,Stefania Perrino,9/9/2022,US-2022-118087,19134,East,Corporate,9/13/2022,Standard Class,Pennsylvania,Accessories,2022,4,0.2,64.674,3,258.696
Technology,Philadelphia,United States,Sung Pak,8/16/2020,US-2020-126753,19134,East,Corporate,8/20/2020,Standard Class,Pennsylvania,Accessories,2020,4,0.2,-5.4558,3,31.176
Technology,Lancaster,United States,Henry Goldwyn,11/4/2022,US-2022-122672,43130,East,Corporate,11/9/2022,Standard Class,Ohio,Accessories,2022,5,0.2,-6.188,4,70.72
Technology,Philadelphia,United States,Michael Stewart,12/4/2022,CA-2022-117667,19134,East,Corporate,12/9/2022,Standard Class,Pennsylvania,Accessories,2022,5,0.2,-28.7964,4,255.968
Technology,Akron,United States,Stephanie Phelps,8/14/2021,CA-2021-136770,44312,East,Corporate,8/18/2021,Standard Class,Ohio,Accessories,2021,4,0.2,48.993,5,279.96
Technology,Bowling Green,United States,Bill Stewart,11/16/2022,CA-2022-160633,43402,East,Corporate,11/21/2022,Standard Class,Ohio,Accessories,2022,5,0.2,-1.7495,5,139.96
Technology,Columbus,United States,Katherine Nockton,12/2/2019,CA-2019-132864,43229,East,Corporate,12/7/2019,Standard Class,Ohio,Accessories,2019,5,0.2,29.95,5,119.8
Technology,Philadelphia,United States,Erin Smith,2/24/2022,CA-2022-127397,19134,East,Corporate,2/28/2022,Standard Class,Pennsylvania,Accessories,2022,4,0.2,214.4675,5,1319.8
Technology,Springfield,United States,Craig Yedwab,9/14/2022,CA-2022-130302,45503,East,Corporate,9/19/2022,Standard Class,Ohio,Accessories,2022,5,0.2,190.3881,7,895.944
Technology,Columbus,United States,Erin Ashbrook,12/5/2019,CA-2019-151162,43229,East,Corporate,12/9/2019,Standard Class,Ohio,Phones,2019,4,0.4,-9.1845,1,36.738
Technology,Lancaster,United States,Shaun Chance,10/26/2022,CA-2022-115119,17602,East,Corporate,10/30/2022,Standard Class,Pennsylvania,Phones,2022,4,0.4,-13.3341,1,61.542
Technology,Akron,United States,Stephanie Phelps,8/14/2021,CA-2021-136770,44312,East,Corporate,8/18/2021,Standard Class,Ohio,Phones,2021,4,0.4,-56.3108,2,259.896
Technology,Akron,United States,Stephanie Phelps,8/14/2021,CA-2021-136770,44312,East,Corporate,8/18/2021,Standard Class,Ohio,Phones,2021,4,0.4,-49.4376,2,247.188
Technology,Columbus,United States,Erin Ashbrook,12/5/2019,CA-2019-151162,43229,East,Corporate,12/9/2019,Standard Class,Ohio,Phones,2019,4,0.4,-44.985,2,179.94
Technology,Lakewood,United States,Erin Smith,12/2/2022,CA-2022-157469,44107,East,Corporate,12/7/2022,Standard Class,Ohio,Phones,2022,5,0.4,-25.198,2,151.188
Technology,Toledo,United States,Cindy Schnelling,1/12/2020,CA-2020-128608,43615,East,Corporate,1/17/2020,Standard Class,Ohio,Phones,2020,5,0.4,-43.1178,2,235.188
Technology,Lancaster,United States,Shaun Chance,11/24/2022,CA-2022-131366,17602,East,Corporate,11/29/2022,Standard Class,Pennsylvania,Phones,2022,5,0.4,-14.998,2,89.988
Technology,Philadelphia,United States,Alejandro Savely,11/5/2021,US-2021-106677,19134,East,Corporate,11/10/2021,Standard Class,Pennsylvania,Phones,2021,5,0.4,-15.992,2,23.988
Technology,Philadelphia,United States,Dean Katz,9/1/2021,CA-2021-155481,19140,East,Corporate,9/5/2021,Standard Class,Pennsylvania,Phones,2021,4,0.4,-4.7976,2,23.988
Technology,Bowling Green,United States,Bill Stewart,11/16/2022,CA-2022-160633,43402,East,Corporate,11/21/2022,Standard Class,Ohio,Copiers,2022,5,0.4,74.9985,3,899.982
Technology,Toledo,United States,Cindy Schnelling,1/12/2020,CA-2020-128608,43615,East,Corporate,1/17/2020,Standard Class,Ohio,Phones,2020,5,0.4,-21.4236,3,107.118
Technology,Toledo,United States,Theresa Swint,4/16/2020,CA-2020-161263,43615,East,Corporate,4/21/2020,Standard Class,Ohio,Phones,2020,5,0.4,-27.7158,3,118.782
Technology,Philadelphia,United States,Sean Braxton,9/7/2019,CA-2019-122882,19134,East,Corporate,9/13/2019,Standard Class,Pennsylvania,Phones,2019,6,0.4,4.3176,3,32.382
Technology,Philadelphia,United States,David Smith,11/28/2021,CA-2021-127243,19140,East,Corporate,12/4/2021,Standard Class,Pennsylvania,Phones,2021,6,0.4,-73.7061,3,340.182
Technology,Toledo,United States,Cindy Schnelling,1/12/2020,CA-2020-128608,43615,East,Corporate,1/17/2020,Standard Class,Ohio,Phones,2020,5,0.4,2.6376,4,26.376
Technology,Troy,United States,Michael Paige,10/9/2021,CA-2021-116974,45373,East,Corporate,10/15/2021,Standard Class,Ohio,Phones,2021,6,0.4,-15.5844,4,23.976
Technology,Philadelphia,United States,Harry Marie,10/19/2022,CA-2022-125199,19120,East,Corporate,10/25/2022,Standard Class,Pennsylvania,Phones,2022,6,0.4,-56.7556,4,309.576
Technology,Philadelphia,United States,Sung Pak,8/16/2020,US-2020-126753,19134,East,Corporate,8/20/2020,Standard Class,Pennsylvania,Phones,2020,4,0.4,-112.6216,4,519.792
Technology,Philadelphia,United States,Thea Hudgings,11/2/2022,CA-2022-127782,19140,East,Corporate,11/6/2022,Standard Class,Pennsylvania,Phones,2022,4,0.4,-186.16,4,859.2
Technology,Philadelphia,United States,Marina Lichtenstein,10/22/2022,CA-2022-156363,19134,East,Corporate,10/28/2022,Standard Class,Pennsylvania,Phones,2022,6,0.4,-6.54,5,32.7
Technology,Philadelphia,United States,Quincy Jones,4/30/2022,CA-2022-144526,19143,East,Corporate,5/6/2022,Standard Class,Pennsylvania,Phones,2022,6,0.4,-158.102,5,677.58
Technology,Philadelphia,United States,Lisa Ryan,9/7/2020,CA-2020-102876,19134,East,Corporate,9/14/2020,Standard Class,Pennsylvania,Phones,2020,7,0.4,-131.994,6,791.964
Technology,Philadelphia,United States,Katherine Nockton,3/5/2020,CA-2020-109001,19120,East,Corporate,3/9/2020,Standard Class,Pennsylvania,Phones,2020,4,0.4,-93.2316,7,466.158
Technology,Philadelphia,United States,Stefania Perrino,9/9/2022,US-2022-118087,19134,East,Corporate,9/13/2022,Standard Class,Pennsylvania,Phones,2022,4,0.4,-386.3916,7,1931.958
Technology,Philadelphia,United States,Sean Braxton,9/7/2019,CA-2019-122882,19134,East,Corporate,9/13/2019,Standard Class,Pennsylvania,Machines,2019,6,0.7,-559.356,4,399.54
Technology,Athens,United States,Ruben Ausman,11/17/2022,CA-2022-163629,30605,South,Corporate,11/21/2022,Standard Class,Georgia,Accessories,2022,4,0,28.7964,1,79.99
Technology,Sandy Springs,United States,Elizabeth Moffitt,12/2/2019,CA-2019-103807,30328,South,Corporate,12/9/2019,Standard Class,Georgia,Accessories,2019,7,0,0.833,1,5.95
Technology,Richmond,United States,Dave Hallsten,11/21/2019,CA-2019-102274,40475,South,Corporate,11/26/2019,Standard Class,Kentucky,Phones,2019,5,0,9.9873,1,36.99
Technology,Lafayette,United States,Ken Black,4/4/2019,CA-2019-149538,70506,South,Corporate,4/8/2019,Standard Class,Louisiana,Accessories,2019,4,0,42.9914,2,99.98
Technology,Arlington,United States,Edward Becker,5/30/2021,CA-2021-166380,22204,South,Corporate,6/3/2021,Standard Class,Virginia,Accessories,2021,4,0,26.8752,2,111.98
Technology,Columbus,United States,Saphhira Shifley,9/18/2022,CA-2022-164756,31907,South,Corporate,9/22/2022,Standard Class,Georgia,Phones,2022,4,0,119.4742,2,411.98
Technology,East Point,United States,Randy Ferguson,6/23/2020,CA-2020-106187,30344,South,Corporate,6/29/2020,Standard Class,Georgia,Accessories,2020,6,0,18,3,75
Technology,Springfield,United States,Anthony Johnson,9/12/2021,CA-2021-123946,22153,South,Corporate,9/17/2021,Standard Class,Virginia,Accessories,2021,5,0,1.656,3,20.7
Technology,Decatur,United States,Dave Hallsten,6/13/2020,CA-2020-104941,35601,South,Corporate,6/19/2020,Standard Class,Alabama,Copiers,2020,6,0,314.9895,3,899.97
Technology,Columbus,United States,Theresa Swint,4/20/2020,CA-2020-149342,31907,South,Corporate,4/25/2020,Standard Class,Georgia,Phones,2020,5,0,77.7519,3,287.97
Technology,Fayetteville,United States,Kelly Lampkin,12/14/2022,CA-2022-147333,72701,South,Corporate,12/20/2022,Standard Class,Arkansas,Accessories,2022,6,0,70.312,4,159.8
Technology,Little Rock,United States,Don Jones,8/17/2019,CA-2019-111500,72209,South,Corporate,8/21/2019,Standard Class,Arkansas,Accessories,2019,4,0,122.3856,4,339.96
Technology,Columbus,United States,Dionis Lloyd,1/17/2021,CA-2021-106558,31907,South,Corporate,1/21/2021,Standard Class,Georgia,Accessories,2021,4,0,31.6,4,316
Technology,Columbus,United States,Nicole Hansen,9/19/2020,CA-2020-147102,31907,South,Corporate,9/26/2020,Standard Class,Georgia,Accessories,2020,7,0,23.226,4,66.36
Technology,Decatur,United States,Tamara Chand,12/27/2019,CA-2019-153087,35601,South,Corporate,1/3/2020,Standard Class,Alabama,Accessories,2019,7,0,184.26,5,498
Technology,Fayetteville,United States,Kelly Lampkin,12/14/2022,CA-2022-147333,72701,South,Corporate,12/20/2022,Standard Class,Arkansas,Accessories,2022,6,0,8.5025,5,44.75
Technology,Athens,United States,Ruben Ausman,11/17/2022,CA-2022-163629,30605,South,Corporate,11/21/2022,Standard Class,Georgia,Phones,2022,4,0,55.647,5,206.1
Technology,Columbia,United States,Roland Schwarz,4/7/2019,CA-2019-128846,29203,South,Corporate,4/12/2019,Standard Class,South Carolina,Phones,2019,5,0,163.787,5,629.95
Technology,Hattiesburg,United States,Allen Rosenblatt,7/31/2020,CA-2020-164427,39401,South,Corporate,8/6/2020,Standard Class,Mississippi,Accessories,2020,6,0,105.468,6,239.7
Technology,Springfield,United States,Anna Häberlin,5/30/2021,CA-2021-113831,22153,South,Corporate,6/3/2021,Standard Class,Virginia,Accessories,2021,4,0,653.301,6,1979.7
Technology,Springfield,United States,Kristen Hastings,3/21/2019,CA-2019-163223,22153,South,Corporate,3/25/2019,Standard Class,Virginia,Phones,2019,4,0,909.9818,7,3499.93
Technology,Columbus,United States,Saphhira Shifley,9/18/2022,CA-2022-164756,31907,South,Corporate,9/22/2022,Standard Class,Georgia,Phones,2022,4,0,26.7904,8,95.68
Technology,Plantation,United States,Anna Häberlin,11/12/2020,CA-2020-113628,33317,South,Corporate,11/19/2020,Standard Class,Florida,Phones,2020,7,0.2,10.0792,1,100.792
Technology,Columbia,United States,Victoria Pisteka,10/16/2022,CA-2022-159100,38401,South,Corporate,10/21/2022,Standard Class,Tennessee,Accessories,2022,5,0.2,4.4004,2,18.528
Technology,Deltona,United States,Laurel Workman,7/1/2019,CA-2019-160773,32725,South,Corporate,7/5/2019,Standard Class,Florida,Phones,2019,4,0.2,71.99,2,575.92
Technology,Miami,United States,Beth Fritzler,11/3/2022,CA-2022-161130,33178,South,Corporate,11/8/2022,Standard Class,Florida,Phones,2022,5,0.2,27.1032,2,361.376
Technology,Durham,United States,Muhammed Yedwab,10/20/2022,US-2022-115252,27707,South,Corporate,10/25/2022,Standard Class,North Carolina,Phones,2022,5,0.2,1.3986,2,15.984
Technology,Monroe,United States,Lindsay Williams,6/4/2022,CA-2022-158407,28110,South,Corporate,6/10/2022,Standard Class,North Carolina,Phones,2022,6,0.2,25.1944,2,71.984
Technology,Pompano Beach,United States,Saphhira Shifley,4/30/2022,CA-2022-108322,33068,South,Corporate,5/5/2022,Standard Class,Florida,Accessories,2022,5,0.2,0.7425,3,2.376
Technology,Greensboro,United States,Bart Watters,5/27/2022,CA-2022-151855,27405,South,Corporate,6/3/2022,Standard Class,North Carolina,Accessories,2022,7,0.2,0.3399,3,27.192
Technology,Murfreesboro,United States,Sung Pak,12/27/2020,CA-2020-103870,37130,South,Corporate,12/31/2020,Standard Class,Tennessee,Accessories,2020,4,0.2,0.7092,3,4.728
Technology,Coral Gables,United States,Anna Häberlin,10/4/2021,CA-2021-145709,33134,South,Corporate,10/8/2021,Standard Class,Florida,Phones,2021,4,0.2,19.755,3,52.68
Technology,Cary,United States,Rick Reed,12/15/2020,CA-2020-150308,27511,South,Corporate,12/20/2020,Standard Class,North Carolina,Phones,2020,5,0.2,21.5397,3,246.168
Technology,Nashville,United States,Thomas Seio,6/15/2022,CA-2022-119284,37211,South,Corporate,6/20/2022,Standard Class,Tennessee,Phones,2022,5,0.2,26.9973,3,239.976
Technology,Charlotte,United States,Erica Bern,1/4/2021,US-2021-164630,28205,South,Corporate,1/9/2021,Standard Class,North Carolina,Copiers,2021,5,0.2,119.996,4,959.968
Technology,Jacksonville,United States,Darrin Van Huff,12/11/2022,CA-2022-168389,32216,South,Corporate,12/17/2022,Standard Class,Florida,Phones,2022,6,0.2,-16.5528,4,73.568
Technology,Orlando,United States,Frank Atkinson,11/20/2021,CA-2021-113845,32839,South,Corporate,11/25/2021,Standard Class,Florida,Phones,2021,5,0.2,24.4768,4,244.768
Technology,Jacksonville,United States,Michael Kennedy,5/14/2021,US-2021-148901,32216,South,Corporate,5/19/2021,Standard Class,Florida,Phones,2021,5,0.2,4.36,5,43.6
Technology,Jacksonville,United States,Scott Cohen,3/31/2020,CA-2020-137106,32216,South,Corporate,4/4/2020,Standard Class,Florida,Phones,2020,4,0.2,27.986,5,79.96
Technology,Murfreesboro,United States,Sung Pak,12/27/2020,CA-2020-103870,37130,South,Corporate,12/31/2020,Standard Class,Tennessee,Accessories,2020,4,0.2,-12.7302,7,72.744
Technology,Fort Lauderdale,United States,Steve Chapman,9/10/2021,CA-2021-112277,33311,South,Corporate,9/15/2021,Standard Class,Florida,Phones,2021,5,0.2,58.464,7,519.68
Technology,Nashville,United States,Thomas Seio,6/15/2022,CA-2022-119284,37211,South,Corporate,6/20/2022,Standard Class,Tennessee,Phones,2022,5,0.2,223.9936,8,2239.936
Technology,Smyrna,United States,Sally Hughsby,9/22/2021,CA-2021-109743,37167,South,Corporate,9/29/2021,Standard Class,Tennessee,Phones,2021,7,0.2,5.5944,8,63.936
Technology,Charlotte,United States,Ken Heidel,11/1/2019,CA-2019-102673,28205,South,Corporate,11/5/2019,Standard Class,North Carolina,Phones,2019,4,0.2,110.1195,9,978.84
Technology,Coachella,United States,Matt Collister,11/9/2022,CA-2022-159597,92236,West,Corporate,11/14/2022,Standard Class,California,Accessories,2022,5,0,43.9956,1,99.99
Technology,Los Angeles,United States,Katrina Edelman,4/3/2019,CA-2019-112291,90008,West,Corporate,4/8/2019,Standard Class,California,Accessories,2019,5,0,57.5928,2,159.98
Technology,Los Angeles,United States,Sung Pak,11/24/2021,US-2021-163881,90036,West,Corporate,11/30/2021,Standard Class,California,Accessories,2021,6,0,217.767,2,659.9
Technology,Montebello,United States,Brendan Murry,11/20/2021,CA-2021-142615,90640,West,Corporate,11/24/2021,Standard Class,California,Accessories,2021,4,0,3.9032,2,27.88
Technology,San Diego,United States,Chris Selesnick,10/8/2022,CA-2022-105487,92105,West,Corporate,10/14/2022,Standard Class,California,Accessories,2022,6,0,6.48,2,36
Technology,San Francisco,United States,Justin Ritter,2/9/2021,US-2021-112396,94110,West,Corporate,2/13/2021,Standard Class,California,Accessories,2021,4,0,11.151,2,31.86
Technology,San Francisco,United States,Lindsay Williams,3/9/2022,CA-2022-102834,94110,West,Corporate,3/13/2022,Standard Class,California,Accessories,2022,4,0,69.993,2,199.98
Technology,San Francisco,United States,David Bremer,9/3/2020,CA-2020-130204,94122,West,Corporate,9/9/2020,Standard Class,California,Accessories,2020,6,0,3.401,2,17.9
Technology,Seattle,United States,Sally Hughsby,9/25/2020,CA-2020-149083,98103,West,Corporate,9/30/2020,Standard Class,Washington,Accessories,2020,5,0,57.5928,2,159.98
Technology,Seattle,United States,Helen Wasserman,8/18/2022,CA-2022-121027,98105,West,Corporate,8/22/2022,Standard Class,Washington,Accessories,2022,4,0,371.316,2,843.9
Technology,Seattle,United States,Ken Black,1/10/2021,CA-2021-116547,98115,West,Corporate,1/17/2021,Standard Class,Washington,Accessories,2021,7,0,13.2962,2,69.98
Technology,Seattle,United States,Scott Cohen,4/6/2019,CA-2019-169803,98115,West,Corporate,4/12/2019,Standard Class,Washington,Accessories,2019,6,0,2.034,2,33.9
Technology,Los Angeles,United States,Scot Coram,8/21/2021,US-2021-126452,90004,West,Corporate,8/28/2021,Standard Class,California,Accessories,2021,7,0,91.7892,3,254.97
Technology,Los Angeles,United States,Katrina Edelman,4/3/2019,CA-2019-112291,90008,West,Corporate,4/8/2019,Standard Class,California,Accessories,2019,5,0,22.4316,3,62.31
Technology,Los Angeles,United States,Stewart Carmichael,11/15/2021,CA-2021-105963,90008,West,Corporate,11/22/2021,Standard Class,California,Accessories,2021,7,0,40.7499,3,99.39
Technology,Los Angeles,United States,Jonathan Doherty,3/26/2019,CA-2019-138436,90036,West,Corporate,3/30/2019,Standard Class,California,Accessories,2019,4,0,8.619,3,66.3
Technology,Los Angeles,United States,George Bell,12/5/2020,CA-2020-149566,90049,West,Corporate,12/10/2020,Standard Class,California,Accessories,2020,5,0,17.55,3,39
Technology,San Francisco,United States,Noel Staavos,10/20/2020,US-2020-160563,94109,West,Corporate,10/24/2020,Standard Class,California,Accessories,2020,4,0,86.3892,3,239.97
Technology,San Francisco,United States,Justin Ritter,2/9/2021,US-2021-112396,94110,West,Corporate,2/13/2021,Standard Class,California,Accessories,2021,4,0,39.5868,3,89.97
Technology,San Francisco,United States,Marina Lichtenstein,11/7/2021,CA-2021-168830,94122,West,Corporate,11/13/2021,Standard Class,California,Accessories,2021,6,0,163.1898,3,479.97
Technology,San Francisco,United States,Nick Crebassa,7/23/2019,CA-2019-145254,94122,West,Corporate,7/27/2019,Standard Class,California,Accessories,2019,4,0,4.95,3,45
Technology,Edmonds,United States,Dorothy Wardle,8/7/2021,CA-2021-148516,98026,West,Corporate,8/11/2021,Standard Class,Washington,Accessories,2021,4,0,86.3856,3,179.97
Technology,Seattle,United States,Marina Lichtenstein,2/14/2019,CA-2019-121762,98103,West,Corporate,2/18/2019,Standard Class,Washington,Accessories,2019,4,0,86.3892,3,239.97
